name,main_category,image,actual_price
"Himalayan Organics Plant Based Joint Support With Boswellia Serrata | Amla, Alfalfa, Turmeric, Moringa | Strong Bones & Re...",beauty & health,https://m.media-amazon.com/images/I/61URYsUHlXS._AC_UL320_.jpg,1025.0
"HERBALIFE Weight Loss Combo Pack F1 Rose Kherr + protein powder Protein Shake (700 g, Rose Kheer)",beauty & health,https://m.media-amazon.com/images/I/51YB1KvDeEL._AC_UL320_.jpg,3628.0
PediaSure Complete Balanced Nutritional Supplement to Help Kids Grow - 200 gm (Vanilla)- Box,beauty & health,https://m.media-amazon.com/images/I/71rhS4r1+7L._AC_UL320_.jpg,360.0
"Optimum Nutrition (ON) Gold Standard 100% Isolate 3 lbs, 1.36 kg (Chocolate Bliss), for Muscle Support & Recovery, Vegetar...",beauty & health,https://m.media-amazon.com/images/I/61L9KB66CAL._AC_UL320_.jpg,8099.0
Khadnol+Livcon Capsule and Khadnol Syrup Combi Pack I Kidney and Gall Bladder stone KIT,beauty & health,https://m.media-amazon.com/images/I/71gYt8PeS7L._AC_UL320_.jpg,585.0
"Gritzo SuperMilk Height+ for 13+ Yrs Boys, Health Drink for Kids, High Protein (13 g), with Calcium, Vitamin D3, 21 Vitami...",beauty & health,https://m.media-amazon.com/images/I/61KCEDOQJXL._AC_UL320_.jpg,799.0
Baidyanath Ashokarista - Ayurvedic Tonic for Women - 450 ml,beauty & health,https://m.media-amazon.com/images/I/71Bp5HmkgXL._AC_UL320_.jpg,131.0
"Boldfit BoldSkin Collagen Powder For Women & Men - Marine Collagen Peptides Supplement Type 1 & 3, With Vitamin C, Biotin...",beauty & health,https://m.media-amazon.com/images/I/714YJrJM1uL._AC_UL320_.jpg,1799.0
"Go Organic Plant based organic, 120 Capsules | Vitamin D3 + K2 Capsules, Vitamin K2-7 to Support Bone & Heart Health in Me...",beauty & health,https://m.media-amazon.com/images/I/71TTK7F1dTL._AC_UL320_.jpg,899.0
DM STORE Tara Herbal Ruma T Capsules - Pack of 2,beauty & health,https://m.media-amazon.com/images/I/71gLPdymk2L._AC_UL320_.jpg,516.0
Dabur Pudin Hara Lemon Fizz - 30 Gm,beauty & health,https://m.media-amazon.com/images/I/81B4L-klTmL._AC_UL320_.jpg,149.0
Herbalife Formula one Nutritional Shake Mix Banana Caramel - 500 gm,beauty & health,https://m.media-amazon.com/images/I/41xWsP050hL._AC_UL320_.jpg,2276.0
"Vital Proteins Collagen Peptides Powder Sample Size- Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingred...",beauty & health,https://m.media-amazon.com/images/I/81gqVbsXqLL._AC_UL320_.jpg,2999.0
NUTRILITE Amway Nutrilite All Plant Protein Powder,beauty & health,https://m.media-amazon.com/images/I/51mX70kuZnL._AC_UL320_.jpg,1220.0
Now Foods L-arginine 500mg -Pack of 100 Capsules,beauty & health,https://m.media-amazon.com/images/I/71ft7LQ0pQL._AC_UL320_.jpg,999.0
"Tata GoFit Plant Protein Powder for Women | Gut-Friendly Probiotics | Rich Chocolate Flavour, 500 g (20 Serves)",beauty & health,https://m.media-amazon.com/images/I/51axZdfh6eL._AC_UL320_.jpg,1599.0
"Boldfit BOLDPOPS Melatonin Gummies 6mg For Men & Women -Sleep Gummies For Men & Women with Ashwagandha,Valerian Root-Sleep...",beauty & health,https://m.media-amazon.com/images/I/51qD5f7jQZL._AC_UL320_.jpg,799.0
"Pro360 Nephro HP - Dialysis Care Nutritional Supplement Powder - High Protein, High Calorie Formula Enriched with L-Taurin...",beauty & health,https://m.media-amazon.com/images/I/61LqsX70WsL._AC_UL320_.jpg,945.0
"Zandu Ashwagandha Capsules, With Goodness of Natural Extracts of Ashwagandha, Helps Boost Immunity and Useful for Natural ...",beauty & health,https://m.media-amazon.com/images/I/61pOZgSZ9DL._AC_UL320_.jpg,250.0
AIMIL BGR-34 Herbal Metaboliser Tablets (Pack of 6),beauty & health,https://m.media-amazon.com/images/I/61+2iSzgC1L._AC_UL320_.jpg,3600.0
"Healthvit Sea Kelp Capsules - 600 mg, 60 Veg Capsules | Good for Skin Care and Weight Loss | Rich in Antioxidants, Fiber a...",beauty & health,https://m.media-amazon.com/images/I/61f6l4KtLmS._AC_UL320_.jpg,900.0
